Code,Description,Project
18251.0,ISU WARN: MOD CHOKE T (FF93),TBF
18252.0,ISU WARN: PANEL LOSS (5381),TBF
18253.0,ISU WARN: T MEAS CIRC (FF9F),TBF
18254.0,ISU WARN: MOTOR FAN (7083),TBF
18255.0,ISU WARN: RT NET ALM (32A0),TBF
18256.0,ISU WARN: HW RECONF RQ (FF38),TBF
18257.0,ISU WARN: --> POWEROFF (FF39),TBF
18258.0,ISU WARN: ID N CHANGED (FF68),TBF
18259.0,ISU WARN: AP PRG ERR (FFD6),TBF
18260.0,ISU ERR: NET VOLT FLT (3100),TBF
18261.0,ISU WARN: REPLACE FAN (4280),TBF
18262.0,ISU ERR: EXT TMP1 HIGH (4491),TBF
18263.0,ISU ERR: EXT TMP2 HIGH (4492),TBF
18264.0,ISU ERR: EXT TMP3 HIGH (4493),TBF
18265.0,ISU ERR: EXT TMP4 HIGH (4494),TBF
18266.0,ISU ERR: EXT TMP1 LOW (4495),TBF
18267.0,ISU ERR: EXT TMP2 LOW (4496),TBF
18268.0,ISU ERR: EXT TMP3 LOW (4497),TBF
18269.0,ISU ERR: EXT TMP4 LOW (4498),TBF
18270.0,ISU WARN: EXT TMP1 HIGH (44A3),TBF
18271.0,ISU WARN: EXT TMP2 HIGH (44A4),TBF
18272.0,ISU WARN: EXT TMP3 HIGH (44A5),TBF
18273.0,ISU WARN: EXT TMP4 HIGH (44A6),TBF
18274.0,ISU WARN: EXT TMP1 LOW (44A7),TBF
18275.0,ISU WARN: EXT TMP2 LOW (44A8),TBF
18276.0,ISU WARN: EXT TMP3 LOW (44A9),TBF
18277.0,ISU WARN: EXT TMP4 LOW (44AA),TBF
18278.0,ISU WARN: TEMP DIF 1U (44B1),TBF
18279.0,ISU WARN: TEMP DIF 1V (44B2),TBF
18280.0,ISU WARN: TEMP DIF 1W (44B3),TBF
18281.0,ISU WARN: TEMP DIF 2U (44B4),TBF
18282.0,ISU WARN: TEMP DIF 2V (44B5),TBF
18283.0,ISU WARN: TEMP DIF 2W (44B6),TBF
18284.0,ISU WARN: TEMP DIF 3U (44B7),TBF
18285.0,ISU WARN: TEMP DIF 3V (44B8),TBF
18286.0,ISU WARN: TEMP DIF 3W (44B9),TBF
18287.0,ISU WARN: TEMP DIF 4U (44BA),TBF
18288.0,ISU WARN: TEMP DIF 4V (44BB),TBF
18289.0,ISU WARN: TEMP DIF 4W (44BC),TBF
18290.0,ISU WARN: TEMP DIF 5U (44BD),TBF
18291.0,ISU WARN: TEMP DIF 5V (44BE),TBF
18292.0,ISU WARN: TEMP DIF 5W (44BF),TBF
18293.0,ISU ERR: AGDR CONFIG (548B),TBF
18294.0,ISU ERR: AINT? CONFIG (548C),TBF
18295.0,ISU WARN: EXT DIO (7082),TBF
18296.0,ISU ERR: SYNCHRO FLT (8180),TBF
18297.0,ISU ERR: DI1 (9081),TBF
18298.0,ISU ERR: EXT EVNT DI4 (9084),TBF
18299.0,ISU ERR: EXT EVNT DI5 (9085),TBF
18300.0,ISU ERR: EXT EVNT DI7 (9087),TBF
18301.0,ISU WARN: DI1 (9088),TBF
18302.0,ISU WARN: EXT EVNT DI4 (908B),TBF
18303.0,ISU ERR: MAIN CNT FLT (FF17),TBF
18304.0,ISU ERR: T2 OVERFLOW (FF58),TBF
18305.0,ISU ERR: T3 OVERFLOW (FF59),TBF
18306.0,ISU ERR: T4 OVERFLOW (FF5A),TBF
18307.0,ISU ERR: T5 OVERFLOW (FF5B),TBF
18308.0,ISU ERR: STATE OVERF (FF5C),TBF
18309.0,ISU ERR: APPL.W.END (FF5D),TBF
18310.0,ISU ERR: APPLICATION (FF5E),TBF
18311.0,ISU ERR: RS OVERFLOW (FF60),TBF
18312.0,ISU ERR: SS OVERFLOW (FF61),TBF
18313.0,ISU ERR: SS UNDERFLOW (FF62),TBF
18314.0,ISU WARN: LOAD FACTORY (FF69),TBF
18315.0,ISU WARN: POWFAIL FILE (FFA0),TBF
18316.0,ISU ERR: DIMSEL (FFA4),TBF
18317.0,ISU WARN: START INHIBI (FFAE),TBF
18318.0,Free - Not used,TBF
19000.0,ABB ACS880 INU: FAIL UNKNOWN,TBF
19001.0,ABBINU (2281): Calib offset,TBF
19002.0,ABBINU (2310): Overcur. output,TBF
19003.0,ABBINU (2330): Earth leakage,TBF
19004.0,ABBINU (2340): Motor cable SC,TBF
19005.0,ABBINU (2381): IGBT overload,TBF
19006.0,ABBINU (3130): Inp. phase loss,TBF
19007.0,ABBINU (3180): Chg. relay lost,TBF
19008.0,ABBINU (3181): Cross conn.,TBF
19009.0,ABBINU (3210): DC overvoltage,TBF
19010.0,ABBINU (3220): DC undervoltage,TBF
19011.0,ABBINU (3280): Standby timeout,TBF
19012.0,ABBINU (3291): DC voltage diff,TBF
19013.0,ABBINU (3381): Out. phase loss,TBF
19014.0,ABBINU (3385): Autophasing,TBF
19015.0,ABBINU (4210): IGBT overtemp.,TBF
19016.0,ABBINU (4290): Cooling Drive,TBF
19017.0,ABBINU (42F1): IGBT temp.,TBF
19018.0,ABBINU (4310): Excess temp.,TBF
19019.0,ABBINU (4380): Excess temp.,TBF
19020.0,ABBINU (4981): External temp.,TBF
19021.0,ABBINU (5080): Cool. fan stuck,TBF
19022.0,ABBINU (5091): Safe torque off,TBF
19023.0,ABBINU (5092): PU logic error,TBF
19024.0,ABBINU (5681): PU comm.,TBF
19025.0,ABBINU (5682): Power unit lost,TBF
19026.0,ABBINU (5690): PU comm.,TBF
19027.0,ABBINU (5691): Meas. circuit,TBF
19028.0,ABBINU (5692): PU board PUfail,TBF
19029.0,ABBINU (5693): Meas. circuit,TBF
19030.0,ABBINU (5694): PU commu.,TBF
19031.0,ABBINU (5696): PU state feedb.,TBF
19032.0,ABBINU (5697): Charging feedb.,TBF
19033.0,ABBINU (5698): Unknown PU,TBF
19034.0,ABBINU (6180): Internal SW err,TBF
19035.0,ABBINU (6181): FPGA version,TBF
19036.0,ABBINU (6306): FBA A map file,TBF
19037.0,ABBINU (6481): Task overload,TBF
19038.0,ABBINU (6487): Stack overflow,TBF
19039.0,ABBINU (64A1): Int. file load,TBF
19040.0,ABBINU (64A2): Internal record,TBF
19041.0,ABBINU (64A3): App. loading,TBF
19042.0,ABBINU (64B2): User set fault,TBF
19043.0,ABBINU (64E1): Kernel overload,TBF
19044.0,ABBINU (6581): Parameter sys.,TBF
19045.0,ABBINU (65A1): FBA A parameter,TBF
19046.0,ABBINU (6881): Text data overf,TBF
19047.0,ABBINU (6882): Text 32-bit tbl,TBF
19048.0,ABBINU (6883): Text 64-bit tbl,TBF
19049.0,ABBINU (6885): Text file overf,TBF
19050.0,ABBINU (7080): Option mod. com,TBF
19051.0,ABBINU (7081): Panel port,TBF
19052.0,ABBINU (7082): Ext. I/O type,TBF
19053.0,ABBINU (7121): Motor stall,TBF
19054.0,ABBINU (7181): Brake resistor,TBF
19055.0,ABBINU (7183): BR excess,TBF
19056.0,ABBINU (7184): Brake res. wire,TBF
19057.0,ABBINU (7191): BC short circ.,TBF
19058.0,ABBINU (7192): BC IGBT excess,TBF
19059.0,ABBINU (71A2): Mechanical brak,TBF
19060.0,ABBINU (71A3): Mechanical brak,TBF
19061.0,ABBINU (71A5): Mechanical brak,TBF
19062.0,ABBINU (7301): Motor speed fb.,TBF
19063.0,ABBINU (7310): Overspeed Motor,TBF
19064.0,ABBINU (7358): Line side conv.,TBF
19065.0,ABBINU (7380): Encoder intfail,TBF
19066.0,ABBINU (7381): Encoder fb. 1,TBF
19067.0,ABBINU (7391): Encoder fb. 2,TBF
19068.0,ABBINU (73A0): Speed feedback,TBF
19069.0,ABBINU (73A1): Load feedback,TBF
19070.0,ABBINU (73B0): Emergency ramp,TBF
19071.0,ABBINU (7510): FBA A comm.,TBF
19072.0,ABBINU (7581): DDCS controller,TBF
19073.0,ABBINU (7582): MF comm loss,TBF
19074.0,ABBINU (80B0): Signal supervis,TBF
19075.0,ABBINU (9081): External fault1,TBF
19076.0,ABBINU (9082): External fault2,TBF
19077.0,ABBINU (9083): External fault3,TBF
19078.0,ABBINU (9084): External fault4,TBF
19079.0,ABBINU (9085): External fault5,TBF
19080.0,ABBINU (A2A1): Current calib.,TBF
19081.0,ABBINU (A2B1): Overcurr. Outp.,TBF
19082.0,ABBINU (A2B3): Earth leakage,TBF
19083.0,ABBINU (A2B4): Motor cable SC,TBF
19084.0,ABBINU (A2BA): IGBT overload,TBF
19085.0,ABBINU (A3A1): DC overvoltage,TBF
19086.0,ABBINU (A3A2): DC undervoltage,TBF
19087.0,ABBINU (A3C1): DC volt diff.,TBF
19088.0,ABBINU (A3AA): DC not charged,TBF
19089.0,ABBINU (A490): Incorrect temp.,TBF
19090.0,ABBINU (A491): External temp.,TBF
19091.0,ABBINU (A4A1): IGBT overtemp.,TBF
19092.0,ABBINU (A4A9): Cooling,TBF
19093.0,ABBINU (A4B0): Excess temp.,TBF
19094.0,ABBINU (A4B1): Excess temp.,TBF
19095.0,ABBINU (A4F6): IGBT temp.,TBF
19096.0,ABBINU (A580): PU comm.,TBF
19097.0,ABBINU (A5A0): Safe torque off,TBF
19098.0,ABBINU (A5EA): Meas. circuit,TBF
19099.0,ABBINU (A5EB): PU board PUfail,TBF
19100.0,ABBINU (A5EC): PU comm.,TBF
19101.0,ABBINU (A5ED): Meas. circuit,TBF
19102.0,ABBINU (A5EE): Meas. circuit,TBF
19103.0,ABBINU (A5EF): PU state feedb.,TBF
19104.0,ABBINU (A5F0): Charging feedb.,TBF
19105.0,ABBINU (A6A4): Motor nom. val.,TBF
19106.0,ABBINU (A6A5): No motor data,TBF
19107.0,ABBINU (A6A6): Voltage cat.,TBF
19108.0,ABBINU (A6D1): FBA A parameter,TBF
19109.0,ABBINU (A6E5): AI param.,TBF
19110.0,ABBINU (A780): Motor stall,TBF
19111.0,ABBINU (A782): FEN temperature,TBF
19112.0,ABBINU (A791): Brake resistor,TBF
19113.0,ABBINU (A793): BR excess,TBF
19114.0,ABBINU (A794): BR data Brake,TBF
19115.0,ABBINU (A797): Speed feedback,TBF
19116.0,ABBINU (A79B): BC short circ.,TBF
19117.0,ABBINU (A79C): BC IGBT excess,TBF
19118.0,ABBINU (A7A1): Mech. brake,TBF
19119.0,ABBINU (A7A2): Mech. brake,TBF
19120.0,ABBINU (A7A5): Mech. brake,TBF
19121.0,ABBINU (A7AB): Extension I/O,TBF
19122.0,ABBINU (A7B0): Motor speed fb.,TBF
19123.0,ABBINU (A7C1): FBA A comm.,TBF
19124.0,ABBINU (A7CA): DDCS controller,TBF
19125.0,ABBINU (A7CB): MF comm loss,TBF
19126.0,ABBINU (A7E1): Encoder 1 error,TBF
19127.0,ABBINU (A7E2): Encoder 2 error,TBF
19128.0,ABBINU (A7EE): Panel loss,TBF
19129.0,ABBINU (A7AA): FIO-11 AI,TBF
19130.0,ABBINU (A881): Output relay wa,TBF
19131.0,ABBINU (A882): Motor starts wa,TBF
19132.0,ABBINU (A883): Power ups warn.,TBF
19133.0,ABBINU (A884): Main contactor,TBF
19134.0,ABBINU (A885): DC charge warn.,TBF
19135.0,ABBINU (A886): On-time 1,TBF
19136.0,ABBINU (A887): On-time 2,TBF
19137.0,ABBINU (A888): Edge counter 1,TBF
19138.0,ABBINU (A889): Edge counter 2,TBF
19139.0,ABBINU (A88A): Value counter 1,TBF
19140.0,ABBINU (A88B): Value counter 2,TBF
19141.0,ABBINU (A88C): Device clean wa,TBF
19142.0,ABBINU (A88D): DC capacitor wa,TBF
19143.0,ABBINU (A88E): Cabinet fan war,TBF
19144.0,ABBINU (A88F): Cooling fan war,TBF
19145.0,ABBINU (A890): Add. cool. fan,TBF
19146.0,ABBINU (A8B0): Signal supervis,TBF
19147.0,ABBINU (A981): Ext. warning 1,TBF
19148.0,ABBINU (A982): Ext. warning 2,TBF
19149.0,ABBINU (A983): Ext. warning 3,TBF
19150.0,ABBINU (A984): Ext. warning 4,TBF
19151.0,ABBINU (A985): Ext. warning 5,TBF
19152.0,ABBINU (AF8C): Process PID slp,TBF
19153.0,ABBINU (AFE1): Emer. stop off2,TBF
19154.0,ABBINU (AFE2): Emer. stop off1,TBF
19155.0,ABBINU (AFEA): Enable start si,TBF
19156.0,ABBINU (AFEB): Run enable miss,TBF
19157.0,ABBINU (AFF6): Ident run Motor,TBF
19158.0,ABBINU (AFF7): Autophasing,TBF
19159.0,ABBINU (AFAA): Autoreset fault,TBF
19160.0,ABBINU (B5A0): STO event,TBF
19161.0,ABBINU (FA81): Safe tq. off 1,TBF
19162.0,ABBINU (FA82): Safe tq. off 2,TBF
19163.0,ABBINU (FF61): ID run not comp,TBF
19164.0,ABBINU (FF81): FB A force trip,TBF
19165.0,ABBINU (FF82): FB B force trip,TBF
19166.0,ABBINU (FF8E): EFB force trip,TBF
19167.0,ABBINU (5695): Reduced run,TBF
19168.0,ABBINU (7580): DDCS comm loss,TBF
19169.0,ABBINU (A4B2): PCB space cool,TBF
19170.0,ABBINU (AFF8): InterDrive comm,TBF
19171.0,ABBINU (E00D): ACU fan Fault,TBF
19172.0,ABBINU (E021): Fan module 1,TBF
19173.0,ABBINU (E022): Fan module 2,TBF
19174.0,ABBINU (E023): Fan module 3,TBF
19175.0,ABBINU (E024): Fan module 4,TBF
19176.0,ABBINU (E025): Fan module 5,TBF
19177.0,ABBINU (E026): Fan module 6,TBF
19178.0,ABBINU (2391): BU current diff,TBF
19179.0,ABBINU (2392): BU earth leakag,TBF
19180.0,ABBINU (2393): BU commutation,TBF
19181.0,ABBINU (3292): BU voltage diff,TBF
19182.0,ABBINU (4000): Generator cable,TBF
19183.0,ABBINU (4080): Module power OT,TBF
19184.0,ABBINU (4100): Ambient temp.,TBF
19185.0,ABBINU (4110): Ctrl board tmp,TBF
19186.0,ABBINU (4381): PCB space cool.,TBF
19187.0,ABBINU (4982): External temp,TBF
19188.0,ABBINU (5081): Auxiliary fan,TBF
19189.0,ABBINU (5090): STO HW failure,TBF
19190.0,ABBINU (5093): Rating ID error,TBF
19191.0,ABBINU (5094): Meas. Circ. Tmp,TBF
19192.0,ABBINU (5095): Redundant meas.,TBF
19193.0,ABBINU (5096): Overtemperature,TBF
19194.0,ABBINU (6000): Internal SW err,TBF
19195.0,ABBINU (6182): Unrecoverable,TBF
19196.0,ABBINU (6307): FBA B mapping,TBF
19197.0,ABBINU (64A4): Rating ID fault,TBF
19198.0,ABBINU (64A5): Licensing fault,TBF
19199.0,ABBINU (64B0): Memory Unit Det,TBF
19200.0,ABBINU (64B1): Internal SSW,TBF
19201.0,ABBINU (64FF): Fault reset,TBF
19202.0,ABBINU (6591): Backup/Restore,TBF
19203.0,ABBINU (65A2): FBA B parameter,TBF
19204.0,ABBINU (6681): EFB comm loss,TBF
19205.0,ABBINU (6682): EFB config file,TBF
19206.0,ABBINU (6683): EFB invalid par,TBF
19207.0,ABBINU (6684): EFB load fault,TBF
19208.0,ABBINU (6685): EFB fault 2,TBF
19209.0,ABBINU (6686): EFB fault 3,TBF
19210.0,ABBINU (71B1): Generator fan,TBF
19211.0,ABBINU (73F0): Overfrequency,TBF
19212.0,ABBINU (7520): FBA B communica,TBF
19213.0,ABBINU (7583): Line side unit,TBF
19214.0,ABBINU (7584): LSU charge fail,TBF
19215.0,ABBINU (7585): LSU start faile,TBF
19216.0,ABBINU (7586): InterDrive com,TBF
19217.0,ABBINU (7A81): TUCSO fault,TBF
19218.0,ABBINU (7A8B): FSO general err,TBF
19219.0,ABBINU (7A90): FSO stop comple,TBF
19220.0,ABBINU (7A91): FSO safe speed,TBF
19221.0,ABBINU (7A92): FSO out of eme,TBF
19222.0,ABBINU (7A93): FSO ramp coast.,TBF
19223.0,ABBINU (80A0): AI Supervision,TBF
19224.0,ABBINU (9000): External fault,TBF
19225.0,ABBINU (A2BA): IGBT overload.,TBF
19226.0,ABBINU (A2C1): BU current diff,TBF
19227.0,ABBINU (A2C2): BU earth leakag,TBF
19228.0,ABBINU (A2C3): BU commutation,TBF
19229.0,ABBINU (A3C2): BU voltage diff,TBF
19230.0,ABBINU (A480): Generator cable,TBF
19231.0,ABBINU (A492): External temp.,TBF
19232.0,ABBINU (A4A0): Ctrl board tmp,TBF
19233.0,ABBINU (A4F7): Ambient temp 1,TBF
19234.0,ABBINU (A4F8): Ambient temp 2,TBF
19235.0,ABBINU (A4F9): Ambient temp 3,TBF
19236.0,ABBINU (A4FA): Ambient temp 4,TBF
19237.0,ABBINU (A4FB): Ambient temp 5,TBF
19238.0,ABBINU (A4FC): Ambient temp 5,TBF
19239.0,ABBINU (A581): Fan,TBF
19240.0,ABBINU (A5F1): Redundant meas,TBF
19241.0,ABBINU (A5F2): Overtemperature,TBF
19242.0,ABBINU (A681): Internal SW err,TBF
19243.0,ABBINU (A682): Flash erase spe,TBF
19244.0,ABBINU (A684): SD card,TBF
19245.0,ABBINU (A6D2): FBA B Parameter,TBF
19246.0,ABBINU (A781): Generator fan,TBF
19247.0,ABBINU (A792): Brake resistor,TBF
19248.0,ABBINU (A795): TTL output,TBF
19249.0,ABBINU (A796): Position latch,TBF
19250.0,ABBINU (A798): Encoder Option,TBF
19251.0,ABBINU (A799): ExtIO Comm Loss,TBF
19252.0,ABBINU (A7B1): Load speed feed,TBF
19253.0,ABBINU (A7C2): FBA B comm.,TBF
19254.0,ABBINU (A7CE): EFB comm loss,TBF
19255.0,ABBINU (A7D0): FSO general war,TBF
19256.0,ABBINU (A7D1): FSO internal er,TBF
19257.0,ABBINU (A7D2): FSO IO fault,TBF
19258.0,ABBINU (A7D3): FSO STO fault,TBF
19259.0,ABBINU (A7D4): FSO STO request,TBF
19260.0,ABBINU (A7D5): FSO comm.,TBF
19261.0,ABBINU (A7D6): FSO safetybus,TBF
19262.0,ABBINU (A7D7): FSO configurati,TBF
19263.0,ABBINU (A7D8): FSO safety enco,TBF
19264.0,ABBINU (A7D9): FSO encoderless,TBF
19265.0,ABBINU (A7DA): FSO temperature,TBF
19266.0,ABBINU (A880): Generator bear.,TBF
19267.0,ABBINU (A8A0): AI Supervision,TBF
19268.0,ABBINU (AA90): FSO stop comple,TBF
19269.0,ABBINU (AA91): FSO safe speed,TBF
19270.0,ABBINU (AA92): FSO out of eme,TBF
19271.0,ABBINU (AA93): FSO ramp coast,TBF
19272.0,ABBINU (AAA1): FSO STO request,TBF
19273.0,ABBINU (AAA2): FSO SSE request,TBF
19274.0,ABBINU (AAA3): FSO SS1 request,TBF
19275.0,ABBINU (AAA4): FSO SLS1 hit,TBF
19276.0,ABBINU (AAA5): FSO SLS2 hit,TBF
19277.0,ABBINU (AAA6): FSO SLS3 hit,TBF
19278.0,ABBINU (AAA7): FSO SLS4 hit,TBF
19279.0,ABBINU (AAA8): FSO SMS hit,TBF
19280.0,ABBINU (AAA9): FSO SAR0 hit,TBF
19281.0,ABBINU (AAAA): FSO SAR1 hit,TBF
19282.0,ABBINU (AAB2): FSO ramp time,TBF
19283.0,ABBINU (AAB3): FSO zero spd hi,TBF
19284.0,ABBINU (AAB4): FSO speed sync,TBF
19285.0,ABBINU (AC34): LCL ICU Fan,TBF
19286.0,ABBINU (AC37): Fan healthy chk,TBF
19287.0,ABBINU (AC38): Unhealthy fans,TBF
19288.0,ABBINU (AF80): FA2FA DDCS Com,TBF
19289.0,ABBINU (AF85): Line side unit,TBF
19290.0,ABBINU (AFE3): Emergency stop,TBF
19291.0,ABBINU (AFE7): Follower,TBF
19292.0,ABBINU (AFEC): External power,TBF
19293.0,ABBINU (AFF9): InterDrive conf,TBF
19294.0,ABBINU (B5F6): ID run done,TBF
19295.0,ABBINU (B790): FSO general eve,TBF
19296.0,ABBINU (B791): FSO diagnostics,TBF
19297.0,ABBINU (B981): External pure,TBF
19298.0,ABBINU (B982): External pure,TBF
19299.0,ABBINU (B983): External pure,TBF
19300.0,ABBINU (B984): External pure,TBF
19301.0,ABBINU (B985): External pure,TBF
19302.0,ABBINU (BA90): FSO stop comple,TBF
19303.0,ABBINU (BA91): FSO safe speed,TBF
19304.0,ABBINU (BA92): FSO out of eme,TBF
19305.0,ABBINU (BA93): FSO ramp coast,TBF
19306.0,ABBINU (BAA1): FSO STO request,TBF
19307.0,ABBINU (BAA2): FSO SSE request,TBF
19308.0,ABBINU (BAA3): FSO SS1 request,TBF
19309.0,ABBINU (BAA4): FSO SLS1 hit,TBF
19310.0,ABBINU (BAA5): FSO SLS2 hit,TBF
19311.0,ABBINU (BAA6): FSO SLS3 hit,TBF
19312.0,ABBINU (BAA7): FSO SLS4 hit,TBF
19313.0,ABBINU (BAA8): FSO SMS hit,TBF
19314.0,ABBINU (BAA9): FSO SAR0 hit,TBF
19315.0,ABBINU (BAAA): FSO SAR1 hit,TBF
19316.0,ABBINU (BAB2): FSO ramp time,TBF
19317.0,ABBINU (BAB3): FSO zero spd hi,TBF
19318.0,ABBINU (BAB4): FSO speed sync,TBF
19319.0,ABBINU (C6A1): Notice 1,TBF
19320.0,ABBINU (C6A2): Notice 2,TBF
19321.0,ABBINU (C6A3): Notice 3,TBF
19322.0,ABBINU (C6B3): Notice 4,TBF
19323.0,ABBINU (C6B4): Notice 5,TBF
19324.0,ABBINU (C6C0): Notice 6,TBF
19325.0,ABBINU (C791): Notice 7,TBF
19326.0,ABBINU (C792): Notice 8,TBF
19327.0,ABBINU (C7A1): Notice 9,TBF
19328.0,ABBINU (C7A2): Notice 10,TBF
19329.0,ABBINU (C7B1): Notice 11,TBF
19330.0,ABBINU (C7B2): Notice 12,TBF
19331.0,ABBINU (C7C1): Notice 13,TBF
19332.0,ABBINU (C7C2): Notice 14,TBF
19333.0,ABBINU (E001): Fan module 1,TBF
19334.0,ABBINU (E002): Fan module 2,TBF
19335.0,ABBINU (E003): Fan module 3,TBF
19336.0,ABBINU (E004): Fan module 4,TBF
19337.0,ABBINU (E005): Fan module 5,TBF
19338.0,ABBINU (E006): Fan module 6,TBF
19339.0,ABBINU (E00C): LCL ICU Fan,TBF
19340.0,ABBINU (E00E): Liquid problem,TBF
19341.0,ABBINU (E033): LCL ICU Fan,TBF
19342.0,ABBINU (E050): Faulty paramet.,TBF
19343.0,ABBINU (EE01): LSU fan mod. 1,TBF
19344.0,ABBINU (EE02): LSU fan mod. 2,TBF
19345.0,ABBINU (EE03): LSU fan mod. 3,TBF
19346.0,ABBINU (EE04): LSU fan mod. 4,TBF
19347.0,ABBINU (EE05): LSU fan mod. 5,TBF
19348.0,ABBINU (EE06): LSU fan mod. 6,TBF
19349.0,ABBINU (EE21): LSU fan mod. 1,TBF
19350.0,ABBINU (EE22): LSU fan mod. 2,TBF
19351.0,ABBINU (EE23): LSU fan mod. 3,TBF
19352.0,ABBINU (EE24): LSU fan mod. 4,TBF
19353.0,ABBINU (EE25): LSU fan mod. 5,TBF
19354.0,ABBINU (EE26): LSU fan mod. 6,TBF
19355.0,ABBINU (FF63): Diagnostics,TBF
19356.0,ABBINU (FF7E): Follower,TBF
20000.0,ABB Unknown: Use ABB HandPanel,TBF
20001.0,ABBISU (2E00): Overcur. Output,TBF
20002.0,ABBISU (2E01): Earth leakage,TBF
20003.0,ABBISU (2E02): Motor cable SC,TBF
20004.0,ABBISU (2E03): Calib offset,TBF
20005.0,ABBISU (2E04): IGBT overload,TBF
20006.0,ABBISU (2E05): BU current diff,TBF
20007.0,ABBISU (2E06): BU earth leakag,TBF
20008.0,ABBISU (2E07): BU commutation,TBF
20009.0,ABBISU (2E08): External earth,TBF
20010.0,ABBISU (32C6): LSU chg earth,TBF
20011.0,ABBISU (3E00): Inp. phase loss,TBF
20012.0,ABBISU (3E02): Chg. relay lost,TBF
20013.0,ABBISU (3E03): Cross conn.,TBF
20014.0,ABBISU (3E04): DC overvoltage,TBF
20015.0,ABBISU (3E05): DC undervoltage,TBF
20016.0,ABBISU (3E06): BU DC link diff,TBF
20017.0,ABBISU (3E07): BU voltage diff,TBF
20018.0,ABBISU (3E08): LSU chg. DClink,TBF
20019.0,ABBISU (3E09): LSU chg. trial,TBF
20020.0,ABBISU (3E0A): LSU chg. busbar,TBF
20021.0,ABBISU (3E0D): Overvolt. Fault,TBF
20022.0,ABBISU (3E0E): Undervolt fault,TBF
20023.0,ABBISU (4E00): IGBT overtemp.,TBF
20024.0,ABBISU (4E01): Cooling Power,TBF
20025.0,ABBISU (4E02): IGBT temp.,TBF
20026.0,ABBISU (4E03): Excess temp.,TBF
20027.0,ABBISU (4E04): Excess temp.,TBF
20028.0,ABBISU (4E05): External temp.,TBF
20029.0,ABBISU (4E06): Cabinet temp.,TBF
20030.0,ABBISU (4E07): Control board,TBF
20031.0,ABBISU (5E00): Cool. fan stuck,TBF
20032.0,ABBISU (5E01): Aux. fan broken,TBF
20033.0,ABBISU (5E02): Meas. circuit,TBF
20034.0,ABBISU (5E02): STO HW failure,TBF
20035.0,ABBISU (5E03): Safe torque off,TBF
20036.0,ABBISU (5E04): PU logic error,TBF
20037.0,ABBISU (5E05): Rating ID error,TBF
20038.0,ABBISU (5E06): Main contactor,TBF
20039.0,ABBISU (5E07): PU comm.,TBF
20040.0,ABBISU (5E08): Power unit conn,TBF
20041.0,ABBISU (5E09): PU comm.,TBF
20042.0,ABBISU (5E0B): PU board PUfail,TBF
20043.0,ABBISU (5E0C): Meas. circuit,TBF
20044.0,ABBISU (5E0D): PU comm.,TBF
20045.0,ABBISU (5E0E): Reduced run Som,TBF
20046.0,ABBISU (5E0F): PU state feedb.,TBF
20047.0,ABBISU (5E10): Charging feedb.,TBF
20048.0,ABBISU (5E11): Unknown PU,TBF
20049.0,ABBISU (5E13): Aux. Circuit,TBF
20050.0,ABBISU (6E00): FPGA version,TBF
20051.0,ABBISU (6E01): FBA A map file,TBF
20052.0,ABBISU (6E02): FBA B map file,TBF
20053.0,ABBISU (6E03): Task overload,TBF
20054.0,ABBISU (6E04): Stack overflow,TBF
20055.0,ABBISU (6E05): Int. file load,TBF
20056.0,ABBISU (6E06): Int. rec. load,TBF
20057.0,ABBISU (6E07): App. loading,TBF
20058.0,ABBISU (6E08): Memory Detached,TBF
20059.0,ABBISU (6E09): Int. SSW fault,TBF
20060.0,ABBISU (6E0A): User Set Fault,TBF
20061.0,ABBISU (6E0B): Kernel overload,TBF
20062.0,ABBISU (6E0C): Parameter sys.,TBF
20063.0,ABBISU (6E0D): FBA A parameter,TBF
20064.0,ABBISU (6E0E): FBA B parameter,TBF
20065.0,ABBISU (6E0F): EFB comm loss,TBF
20066.0,ABBISU (6E10): EFB config file,TBF
20067.0,ABBISU (6E11): EFB invalid,TBF
20068.0,ABBISU (6E12): EFB load fault,TBF
20069.0,ABBISU (6E13): EFB fault 2,TBF
20070.0,ABBISU (6E14): EFB fault 3,TBF
20071.0,ABBISU (6E15): Text data overf,TBF
20072.0,ABBISU (6E16): Text 32-bit tbl,TBF
20073.0,ABBISU (6E17): Text 64-bit tbl,TBF
20074.0,ABBISU (6E18): Text file overf,TBF
20075.0,ABBISU (7A82): FSO_Faults_IO,TBF
20076.0,ABBISU (7A83): FSO_Faults_STO,TBF
20077.0,ABBISU (7A84): FSO_Faults_STOR,TBF
20078.0,ABBISU (7A85): FSO_Faults_COMM,TBF
20079.0,ABBISU (7A86): FSO_Faults_SBUS,TBF
20080.0,ABBISU (7A87): FSO_Faults_CONF,TBF
20081.0,ABBISU (7A88): FSO_Faults_SFEN,TBF
20082.0,ABBISU (7A89): FSO_Faults_ENCL,TBF
20083.0,ABBISU (7A8A): FSO_Faults_TEMP,TBF
20084.0,ABBISU (7E00): Opt module comm,TBF
20085.0,ABBISU (7E01): Panel loss,TBF
20086.0,ABBISU (7E0B): FBA A comm.,TBF
20087.0,ABBISU (7E0C): FBA B comm.,TBF
20088.0,ABBISU (7E0D): FA2FA DDCS Com,TBF
20089.0,ABBISU (7E0F): FSO_FAULTS_GEN,TBF
